Archivo;Linea;NombreAntiguo;NombreNuevo;Texto
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";425;"PRECIOSALIDA_FACTURA_LINEA";"PRECIO_SALIDA_FACLIN";"FindField('PRECIOSALIDA_FACTURA_LINEA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";426;"PRECIOSALIDA_TARIFA";"PRECIO_SALIDA_ARTTAR";"DataSet.FindField('PRECIOSALIDA_TARIFA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";427;"PORCEN_DTO_FACTURA_LINEA";"PORCENTAJE_DTO_FACLIN";"FindField('PORCEN_DTO_FACTURA_LINEA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";428;"PORCEN_DTO_TARIFA";"PORCENTAJE_DTO_ARTTAR";"DataSet.FindField('PORCEN_DTO_TARIFA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";429;"PRECIO_DTO_FACTURA_LINEA";"PRECIO_DTO_FACLIN";"FindField('PRECIO_DTO_FACTURA_LINEA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";430;"PRECIO_DTO_TARIFA";"PRECIO_DTO_ARTTAR";"DataSet.FindField('PRECIO_DTO_TARIFA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";431;"ESIMP_INCL_TARIFA";"ESIMP_INCL_TAR";"if  DataSet.FindField('ESIMP_INCL_TARIFA').AsString = 'S' then"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";433;"PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA";"PRECIO_VENTA_CIVA_ARTICULO_FACLIN";"FindField('PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";434;"PRECIOFINAL_TARIFA";"PRECIO_FINAL_ARTTAR";"DataSet.FindField('PRECIOFINAL_TARIFA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";435;"PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA";"PRECIO_VENTA_SIVA_ARTICULO_FACLIN";"FindField('PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA').AsFloat :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";436;"PRECIOFINAL_TARIFA";"PRECIO_FINAL_ARTTAR";"(DataSet.FindField('PRECIOFINAL_TARIFA').AsFloat / (1+ (fPorcen)));"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";440;"PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA";"PRECIO_VENTA_SIVA_ARTICULO_FACLIN";"FindField('PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";441;"PRECIOFINAL_TARIFA";"PRECIO_FINAL_ARTTAR";"DataSet.FindField('PRECIOFINAL_TARIFA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";442;"PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA";"PRECIO_VENTA_CIVA_ARTICULO_FACLIN";"FindField('PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA').AsFloat :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";443;"PRECIOFINAL_TARIFA";"PRECIO_FINAL_ARTTAR";"(DataSet.FindField('PRECIOFINAL_TARIFA').AsFloat * (1 + fPorcen));"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";462;"CODIGO_CLIENTE_FACTURA";"CODIGO_CLI_FAC";"FindField('CODIGO_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";463;"CODIGO_CLIENTE";"CODIGO_CLI";"DataSet.FindField('CODIGO_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";464;"RAZONSOCIAL_CLIENTE_FACTURA";"RAZON_SOCIAL_CLIENTE_FAC";"FindField('RAZONSOCIAL_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";465;"RAZONSOCIAL_CLIENTE";"RAZON_SOCIAL_CLI";"DataSet.FindField('RAZONSOCIAL_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";466;"NIF_CLIENTE_FACTURA";"NIF_CLIENTE_FAC";"FindField('NIF_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";467;"NIF_CLIENTE";"NIF_CLI";"DataSet.FindField('NIF_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";468;"MOVIL_CLIENTE_FACTURA";"MOVIL_CLIENTE_FAC";"FindField('MOVIL_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";469;"MOVIL_CLIENTE";"MOVIL_CLI";"DataSet.FindField('MOVIL_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";470;"EMAIL_CLIENTE_FACTURA";"EMAIL_CLIENTE_FAC";"FindField('EMAIL_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";471;"EMAIL_CLIENTE";"EMAIL_CLI";"DataSet.FindField('EMAIL_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";476;"POBLACION_CLIENTE_FACTURA";"POBLACION_CLIENTE_FAC";"FindField('POBLACION_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";477;"POBLACION_CLIENTE";"POBLACION_CLI";"DataSet.FindField('POBLACION_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";478;"PROVINCIA_CLIENTE_FACTURA";"PROVINCIA_CLIENTE_FAC";"FindField('PROVINCIA_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";479;"PROVINCIA_CLIENTE";"PROVINCIA_CLI";"DataSet.FindField('PROVINCIA_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";480;"CPOSTAL_CLIENTE_FACTURA";"CODIGO_POSTAL_CLIENTE_FAC";"FindField('CPOSTAL_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";481;"CPOSTAL_CLIENTE";"CODIGO_POSTAL_CLI";"DataSet.FindField('CPOSTAL_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";482;"NOMBRE_PAIS_CLIENTE_FACTURA";"NOMBRE_PAI_CLIENTE_FAC";"FindField('NOMBRE_PAIS_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";483;"NOMBRE_PAIS_CLIENTE";"NOMBRE_PAI_CLI";"DataSet.FindField('NOMBRE_PAIS_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";484;"CODIGO_PAIS_CLIENTE_FACTURA";"CODIGO_PAI_CLIENTE_FAC";"FindField('CODIGO_PAIS_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";485;"CODIGO_PAIS_CLIENTE";"CODIGO_PAI_CLI";"DataSet.FindField('CODIGO_PAIS_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";487;"ESIVA_RECARGO_CLIENTE_FACTURA";"ESIVA_RECARGO_CLIENTE_FAC";"FindField('ESIVA_RECARGO_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";488;"ESIVA_RECARGO_CLIENTE";"ESIVA_RECARGO_CLI";"DataSet.FindField('ESIVA_RECARGO_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";489;"ESIVA_EXENTO_CLIENTE_FACTURA";"ESIVA_EXENTO_CLIENTE_FAC";"FindField('ESIVA_EXENTO_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";490;"ESIVA_EXENTO_CLIENTE";"ESIVA_EXENTO_CLI";"DataSet.FindField('ESIVA_EXENTO_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";491;"ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA";"ESREGIMENESPECIALAGRICOLA_CLIENTE_FAC";"FindField('ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";492;"ESREGIMENESPECIALAGRICOLA_CLIENTE";"ESREGIMENESPECIALAGRICOLA_CLI";"DataSet.FindField('ESREGIMENESPECIALAGRICOLA_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";493;"ESRETENCIONES_CLIENTE_FACTURA";"ESRETENCIONES_CLIENTE_FAC";"FindField('ESRETENCIONES_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";494;"ESRETENCIONES_CLIENTE";"ESRETENCIONES_CLI";"DataSet.FindField('ESRETENCIONES_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";495;"ESINTRACOMUNITARIO_CLIENTE_FACTURA";"ESINTRACOMUNITARIO_CLIENTE_FAC";"FindField('ESINTRACOMUNITARIO_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";496;"ESINTRACOMUNITARIO_CLIENTE";"ESINTRACOMUNITARIO_CLI";"DataSet.FindField('ESINTRACOMUNITARIO_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";497;"CODIGO_FORMA_PAGO_CLIENTE";"CODIGO_FP_CLI";"if ( DataSet.FindField('CODIGO_FORMA_PAGO_CLIENTE').AsString <> '' ) then"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";499;"FORMA_PAGO_FACTURA";"FORMA_PAGO_FAC";"FindField('FORMA_PAGO_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";500;"CODIGO_FORMA_PAGO_CLIENTE";"CODIGO_FP_CLI";"DataSet.FindField('CODIGO_FORMA_PAGO_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";503;"FORMA_PAGO_FACTURA";"FORMA_PAGO_FAC";"FindField('FORMA_PAGO_FACTURA').AsString := FormapagoDefault;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";506;"TARIFA_ARTICULO_CLIENTE";"TARIFA_ARTICULO_CLI";"if ( (DataSet.FieldByName('TARIFA_ARTICULO_CLIENTE').AsString <> '') or"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";507;"TARIFA_ARTICULO_CLIENTE";"TARIFA_ARTICULO_CLI";"(DataSet.FieldByName('TARIFA_ARTICULO_CLIENTE').IsNull)"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";510;"TARIFA_ARTICULO_CLIENTE_FACTURA";"TARIFA_ARTICULO_CLIENTE_FAC";"FindField('TARIFA_ARTICULO_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";511;"TARIFA_ARTICULO_CLIENTE";"TARIFA_ARTICULO_CLI";"DataSet.FindField('TARIFA_ARTICULO_CLIENTE').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";514;"TARIFA_ARTICULO_CLIENTE_FACTURA";"TARIFA_ARTICULO_CLIENTE_FAC";"FindField('TARIFA_ARTICULO_CLIENTE_FACTURA').AsString := TarifaDefault;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";515;"TARIFA_ARTICULO_CLIENTE_FACTURA";"TARIFA_ARTICULO_CLIENTE_FAC";"if (FindField('TARIFA_ARTICULO_CLIENTE_FACTURA').AsString <> '') then"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";517;"CODIGO_TARIFA";"CODIGO_TAR_ARTTAR";"unqryTarifas.Locate('CODIGO_TARIFA',"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";518;"TARIFA_ARTICULO_CLIENTE_FACTURA";"TARIFA_ARTICULO_CLIENTE_FAC";"FindField('TARIFA_ARTICULO_CLIENTE_FACTURA').AsString, [] );"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";519;"ESIMP_INCL_TARIFA_CLIENTE_FACTURA";"ESIMP_INCL_TARIFA_CLIENTE_FAC";"FindField('ESIMP_INCL_TARIFA_CLIENTE_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";520;"ESIMP_INCL_TARIFA";"ESIMP_INCL_TAR";"unqryTarifas.FindField('ESIMP_INCL_TARIFA').ASString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";523;"ESRETENCIONES_CLIENTE_FACTURA";"ESRETENCIONES_CLIENTE_FAC";"if (FindField('ESRETENCIONES_CLIENTE_FACTURA').AsString <> 'S') then"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";524;"PORCEN_RETENCION_FACTURA";"PORCENTAJE_RETENCION_FAC";"unqryTablaG.FindField('PORCEN_RETENCION_FACTURA').AsFloat := 0;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";536;"CODIGO_EMPRESA_FACTURA";"CODIGO_EMP_FAC";"FindField('CODIGO_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";537;"CODIGO_EMPRESA";"CODIGO_EMP";"Dataset.FindField('CODIGO_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";538;"RAZONSOCIAL_EMPRESA_FACTURA";"RAZON_SOCIAL_EMPRESA_FAC";"FindField('RAZONSOCIAL_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";539;"RAZONSOCIAL_EMPRESA";"RAZON_SOCIAL_EMP";"DataSet.FindField('RAZONSOCIAL_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";540;"NIF_EMPRESA_FACTURA";"NIF_EMPRESA_FAC";"FindField('NIF_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";541;"NIF_EMPRESA";"NIF_EMP";"DataSet.FindField('NIF_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";542;"MOVIL_EMPRESA_FACTURA";"MOVIL_EMPRESA_FAC";"FindField('MOVIL_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";543;"MOVIL_EMPRESA";"MOVIL_EMP";"DataSet.FindField('MOVIL_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";544;"EMAIL_EMPRESA_FACTURA";"EMAIL_EMPRESA_FAC";"FindField('EMAIL_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";545;"EMAIL_EMPRESA";"EMAIL_EMP";"DataSet.FindField('EMAIL_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";550;"POBLACION_EMPRESA_FACTURA";"POBLACION_EMPRESA_FAC";"FindField('POBLACION_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";551;"POBLACION_EMPRESA";"POBLACION_EMP";"DataSet.FindField('POBLACION_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";552;"PROVINCIA_EMPRESA_FACTURA";"PROVINCIA_EMPRESA_FAC";"FindField('PROVINCIA_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";553;"PROVINCIA_EMPRESA";"PROVINCIA_EMP";"DataSet.FindField('PROVINCIA_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";554;"CPOSTAL_EMPRESA_FACTURA";"CODIGO_POSTAL_EMPRESA_FAC";"FindField('CPOSTAL_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";555;"CPOSTAL_EMPRESA";"CODIGO_POSTAL_EMP";"DataSet.FindField('CPOSTAL_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";556;"NOMBRE_PAIS_EMPRESA_FACTURA";"NOMBRE_PAI_EMPRESA_FAC";"FindField('NOMBRE_PAIS_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";557;"NOMBRE_PAIS_EMPRESA";"NOMBRE_PAI_EMP";"DataSet.FindField('NOMBRE_PAIS_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";558;"CODIGO_PAIS_EMPRESA_FACTURA";"CODIGO_PAI_EMPRESA_FAC";"FindField('CODIGO_PAIS_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";559;"CODIGO_PAIS_EMPRESA";"CODIGO_PAI_EMP";"DataSet.FindField('CODIGO_PAIS_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";560;"GRUPO_ZONA_IVA_EMPRESA_FACTURA";"GRUPO_ZONA_IVA_EMPRESA_FAC";"FindField('GRUPO_ZONA_IVA_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";561;"GRUPO_ZONA_IVA_EMPRESA";"GRUPO_ZONA_IVA_EMP";"DataSet.FindField('GRUPO_ZONA_IVA_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";562;"ESRETENCIONES_EMPRESA_FACTURA";"ESRETENCIONES_EMPRESA_FAC";"FindField('ESRETENCIONES_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";563;"ESRETENCIONES_EMPRESA";"ESRETENCIONES_EMP";"DataSet.FindField('ESRETENCIONES_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";564;"ESREGIMENESPECIALAGRICOLA_EMPRESA_FACTURA";"ESREGIMENESPECIALAGRICOLA_EMPRESA_FAC";"FindField('ESREGIMENESPECIALAGRICOLA_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";565;"ESREGIMENESPECIALAGRICOLA_EMPRESA";"ESREGIMENESPECIALAGRICOLA_EMP";"DataSet.FindField('ESREGIMENESPECIALAGRICOLA_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";566;"TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA";"TEXTO_LEGAL_EMPRESA_FAC";"FindField('TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA').AsString :="
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";567;"TEXTO_LEGAL_FACTURA_EMPRESA";"TEXTO_LEGAL_FACTURA_EMP";"DataSet.FindField('TEXTO_LEGAL_FACTURA_EMPRESA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";568;"ESRETENCIONES_EMPRESA";"ESRETENCIONES_EMP";"if (DataSet.FindField('ESRETENCIONES_EMPRESA').AsString = 'S') then"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";582;"CODIGO_CLIENTE_FACTURA";"CODIGO_CLI_FAC";"unqryTablaG.FieldByName('CODIGO_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";584;"RAZONSOCIAL_CLIENTE_FACTURA";"RAZON_SOCIAL_CLIENTE_FAC";"unqryTablaG.FieldByName('RAZONSOCIAL_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";586;"NIF_CLIENTE_FACTURA";"NIF_CLIENTE_FAC";"unqryTablaG.FieldByName('NIF_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";588;"MOVIL_CLIENTE_FACTURA";"MOVIL_CLIENTE_FAC";"unqryTablaG.FieldByName('MOVIL_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";590;"EMAIL_CLIENTE_FACTURA";"EMAIL_CLIENTE_FAC";"unqryTablaG.FieldByName('EMAIL_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";596;"POBLACION_CLIENTE_FACTURA";"POBLACION_CLIENTE_FAC";"unqryTablaG.FieldByName('POBLACION_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";598;"PROVINCIA_CLIENTE_FACTURA";"PROVINCIA_CLIENTE_FAC";"unqryTablaG.FieldByName('PROVINCIA_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";600;"CPOSTAL_CLIENTE_FACTURA";"CODIGO_POSTAL_CLIENTE_FAC";"unqryTablaG.FieldByName('CPOSTAL_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";602;"NOMBRE_PAIS_CLIENTE_FACTURA";"NOMBRE_PAI_CLIENTE_FAC";"unqryTablaG.FieldByName('NOMBRE_PAIS_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";604;"CODIGO_PAIS_CLIENTE_FACTURA";"CODIGO_PAI_CLIENTE_FAC";"unqryTablaG.FieldByName('CODIGO_PAIS_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";606;"ESINTRACOMUNITARIO_CLIENTE_FACTURA";"ESINTRACOMUNITARIO_CLIENTE_FAC";"unqryTablaG.FieldByName('ESINTRACOMUNITARIO_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";608;"ESIVA_EXENTO_CLIENTE_FACTURA";"ESIVA_EXENTO_CLIENTE_FAC";"unqryTablaG.FieldByName('ESIVA_EXENTO_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";610;"ESRETENCIONES_CLIENTE_FACTURA";"ESRETENCIONES_CLIENTE_FAC";"unqryTablaG.FieldByName('ESRETENCIONES_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";612;"ESIVA_RECARGO_CLIENTE_FACTURA";"ESIVA_RECARGO_CLIENTE_FAC";"unqryTablaG.FieldByName('ESIVA_RECARGO_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";615;"ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA";"ESREGIMENESPECIALAGRICOLA_CLIENTE_FAC";"'ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";617;"TARIFA_ARTICULO_CLIENTE_FACTURA";"TARIFA_ARTICULO_CLIENTE_FAC";"unqryTablaG.FieldByName('TARIFA_ARTICULO_CLIENTE_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";628;"CODIGO_EMPRESA_FACTURA";"CODIGO_EMP_FAC";"unqryTablaG.FieldByName('CODIGO_EMPRESA_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";630;"RAZONSOCIAL_EMPRESA_FACTURA";"RAZON_SOCIAL_EMPRESA_FAC";"unqryTablaG.FieldByName('RAZONSOCIAL_EMPRESA_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";632;"NIF_EMPRESA_FACTURA";"NIF_EMPRESA_FAC";"unqryTablaG.FieldByName('NIF_EMPRESA_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";634;"MOVIL_EMPRESA_FACTURA";"MOVIL_EMPRESA_FAC";"unqryTablaG.FieldByName('MOVIL_EMPRESA_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";636;"EMAIL_EMPRESA_FACTURA";"EMAIL_EMPRESA_FAC";"unqryTablaG.FieldByName('EMAIL_EMPRESA_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";642;"POBLACION_EMPRESA_FACTURA";"POBLACION_EMPRESA_FAC";"unqryTablaG.FieldByName('POBLACION_EMPRESA_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataFacturas.pas";644;"PROVINCIA_EMPRESA_FACTURA";"PROVINCIA_EMPRESA_FAC";"unqryTablaG.FieldByName('PROVINCIA_EMPRESA_FACTURA').AsString;"
