# Informe de auditoría (pasada B - revisar manualmente)
# Generado: 2026-05-04 08:53:25
# Total ocurrencias: 7026
# Formato: ARCHIVO | LINEA | OLD -> NEW | CONTEXTO | MOTIVO | TEXTO

C:\DISCO_DURO\proyectos\Factuzam\src\Core\inMtoAppParam.pas | 409 | KEY_PERFILES -> KEY_USUPER | SUBKEY_PERFILES | prefijo | SubKey   := qry.FieldByName('SUBKEY_PERFILES').AsString;
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 759 | CODIGO_ARTICULO_FACTURA_LINEA -> CODIGO_ART_FACLIN | ctbCODIGO_ARTICULO_FACTURA_LINEA | prefijo | object ctbCODIGO_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 759 | CODIGO_ARTICULO -> CODIGO_ART | ctbCODIGO_ARTICULO_FACTURA_LINEA | prefijo+sufijo | object ctbCODIGO_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 761 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'CODIGO_ARTICULO_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 768 | CODIGO_ARTICULO_FACTURA_LINEA -> CODIGO_ART_FACLIN | cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesButtonClick | prefijo+sufijo | Properties.OnButtonClick = cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesButtonClick
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 768 | CODIGO_ARTICULO -> CODIGO_ART | cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesButtonClick | prefijo+sufijo | Properties.OnButtonClick = cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesButtonClick
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 769 | CODIGO_ARTICULO_FACTURA_LINEA -> CODIGO_ART_FACLIN | cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 769 | CODIGO_ARTICULO -> CODIGO_ART | cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = cxgrdbclmntv1CODIGO_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 772 | CODIGO_FAMILIA_FACTURA_LINEA -> CODIGO_FAM_FACLIN | ctbCODIGO_FAMILIA_FACTURA_LINEA | prefijo | object ctbCODIGO_FAMILIA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 772 | CODIGO_FAMILIA -> CODIGO_FAM | ctbCODIGO_FAMILIA_FACTURA_LINEA | prefijo+sufijo | object ctbCODIGO_FAMILIA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 774 | CODIGO_FAMILIA -> CODIGO_FAM | CODIGO_FAMILIA_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'CODIGO_FAMILIA_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 783 | NOMBRE_FAMILIA_FACTURA_LINEA -> NOMBRE_FAM_FACLIN | ctbNOMBRE_FAMILIA_FACTURA_LINEA | prefijo | object ctbNOMBRE_FAMILIA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 783 | NOMBRE_FAMILIA -> NOMBRE_FAM | ctbNOMBRE_FAMILIA_FACTURA_LINEA | prefijo+sufijo | object ctbNOMBRE_FAMILIA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 785 | NOMBRE_FAMILIA -> NOMBRE_FAM | NOMBRE_FAMILIA_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'NOMBRE_FAMILIA_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 789 | ESPROVEEDORPRINCIPAL_FACTURA_LINEA -> ESPROVEEDORPRINCIPAL_FACLIN | ctbESPROVEEDORPRINCIPAL_FACTURA_LINEA | prefijo | object ctbESPROVEEDORPRINCIPAL_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 795 | CODIGO_PROVEEDOR_FACTURA_LINEA -> CODIGO_PRV_FACLIN | ctbCODIGO_PROVEEDOR_FACTURA_LINEA | prefijo | object ctbCODIGO_PROVEEDOR_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 795 | CODIGO_PROVEEDOR -> CODIGO_PRV | ctbCODIGO_PROVEEDOR_FACTURA_LINEA | prefijo+sufijo | object ctbCODIGO_PROVEEDOR_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 797 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'CODIGO_PROVEEDOR_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 799 | CODIGO_PROVEEDOR_FACTURA_LINEA -> CODIGO_PRV_FACLIN | ctbCODIGO_PROVEEDOR_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = ctbCODIGO_PROVEEDOR_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 799 | CODIGO_PROVEEDOR -> CODIGO_PRV | ctbCODIGO_PROVEEDOR_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = ctbCODIGO_PROVEEDOR_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 802 | RAZONSOCIAL_PROVEEDOR_FACTURA_LINEA -> RAZON_SOCIAL_PROVEEDOR_FACLIN | ctbRAZONSOCIAL_PROVEEDOR_FACTURA_LINEA | prefijo | object ctbRAZONSOCIAL_PROVEEDOR_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 802 | RAZONSOCIAL_PROVEEDOR -> RAZON_SOCIAL_PRV | ctbRAZONSOCIAL_PROVEEDOR_FACTURA_LINEA | prefijo+sufijo | object ctbRAZONSOCIAL_PROVEEDOR_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 804 | RAZONSOCIAL_PROVEEDOR -> RAZON_SOCIAL_PRV | RAZONSOCIAL_PROVEEDOR_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'RAZONSOCIAL_PROVEEDOR_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 808 | PRECIO_ULT_COMPRA_FACTURA_LINEA -> PRECIO_ULT_COMPRA_FACLIN | ctbPRECIO_ULT_COMPRA_FACTURA_LINEA | prefijo | object ctbPRECIO_ULT_COMPRA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 813 | DESCRIPCION_ARTICULO_FACTURA_LINEA -> DESCRIPCION_ARTICULO_FACLIN | ctbDESCRIPCION_ARTICULO_FACTURA_LINEA | prefijo | object ctbDESCRIPCION_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 813 | DESCRIPCION_ARTICULO -> DESCRIPCION_ART | ctbDESCRIPCION_ARTICULO_FACTURA_LINEA | prefijo+sufijo | object ctbDESCRIPCION_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 815 | DESCRIPCION_ARTICULO -> DESCRIPCION_ART | DESCRIPCION_ARTICULO_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'DESCRIPCION_ARTICULO_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 824 | CANTIDAD_FACTURA_LINEA -> CANTIDAD_FACLIN | ctbCANTIDAD_FACTURA_LINEA | prefijo | object ctbCANTIDAD_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 824 | CANTIDAD -> CANTIDAD_ARTVIN | ctbCANTIDAD_FACTURA_LINEA | prefijo+sufijo | object ctbCANTIDAD_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 826 | CANTIDAD -> CANTIDAD_ARTVIN | CANTIDAD_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'CANTIDAD_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 828 | CANTIDAD_FACTURA_LINEA -> CANTIDAD_FACLIN | cxgrdbclmntv1CANTIDAD_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = cxgrdbclmntv1CANTIDAD_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 828 | CANTIDAD -> CANTIDAD_ARTVIN | cxgrdbclmntv1CANTIDAD_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = cxgrdbclmntv1CANTIDAD_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 831 | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA -> TIPO_CANTIDAD_ARTICULO_FACLIN | ctbTIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | prefijo | object ctbTIPO_CANTIDAD_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 831 | TIPO_CANTIDAD_ARTICULO -> TIPO_CANTIDAD_ART | ctbTIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | prefijo+sufijo | object ctbTIPO_CANTIDAD_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 831 | CANTIDAD -> CANTIDAD_ARTVIN | ctbTIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | prefijo+sufijo | object ctbTIPO_CANTIDAD_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 833 | TIPO_CANTIDAD_ARTICULO -> TIPO_CANTIDAD_ART | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 833 | CANTIDAD -> CANTIDAD_ARTVIN | TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA | prefijo+sufijo | DataBinding.FieldName = 'TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 836 | PRECIOSALIDA_FACTURA_LINEA -> PRECIO_SALIDA_FACLIN | ctbPRECIOSALIDA_FACTURA_LINEA | prefijo | object ctbPRECIOSALIDA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 840 | PRECIOSALIDA_FACTURA_LINEA -> PRECIO_SALIDA_FACLIN | tvLineasFacturaPRECIOSALIDA_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = tvLineasFacturaPRECIOSALIDA_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 842 | PORCEN_DTO_FACTURA_LINEA -> PORCENTAJE_DTO_FACLIN | ctbPORCEN_DTO_FACTURA_LINEA | prefijo | object ctbPORCEN_DTO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 849 | PORCEN_DTO_FACTURA_LINEA -> PORCENTAJE_DTO_FACLIN | tvLineasFacturaPORCEN_DTO_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = tvLineasFacturaPORCEN_DTO_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 851 | PRECIO_DTO_FACTURA_LINEA -> PRECIO_DTO_FACLIN | ctbPRECIO_DTO_FACTURA_LINEA | prefijo | object ctbPRECIO_DTO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 855 | PRECIO_DTO_FACTURA_LINEA -> PRECIO_DTO_FACLIN | tvLineasFacturaPRECIO_DTO_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = tvLineasFacturaPRECIO_DTO_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 857 | PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA -> PRECIO_VENTA_SIVA_ARTICULO_FACLIN | ctbPRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA | prefijo | object ctbPRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 862 | PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA -> PRECIO_VENTA_SIVA_ARTICULO_FACLIN | cxgrdbclmntv1PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = cxgrdbclmntv1PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 867 | ESIMP_INCL_TARIFA -> ESIMP_INCL_TAR | ESIMP_INCL_TARIFA_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'ESIMP_INCL_TARIFA_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 875 | TIPOIVA_ARTICULO_FACTURA_LINEA -> TIPO_IVA_ARTICULO_FACLIN | ctbTIPOIVA_ARTICULO_FACTURA_LINEA | prefijo | object ctbTIPOIVA_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 875 | TIPOIVA_ARTICULO -> TIPO_IVA_ART | ctbTIPOIVA_ARTICULO_FACTURA_LINEA | prefijo+sufijo | object ctbTIPOIVA_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 877 | TIPOIVA_ARTICULO -> TIPO_IVA_ART | TIPOIVA_ARTICULO_FACTURA_LINEA | sufijo | DataBinding.FieldName = 'TIPOIVA_ARTICULO_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 889 | TIPOIVA_ARTICULO_FACTURA_LINEA -> TIPO_IVA_ARTICULO_FACLIN | cxgrdbclmntv1TIPOIVA_ARTICULO_FACTURA_LINEAPropertiesChange | prefijo+sufijo | Properties.OnChange = cxgrdbclmntv1TIPOIVA_ARTICULO_FACTURA_LINEAPropertiesChange
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 889 | TIPOIVA_ARTICULO -> TIPO_IVA_ART | cxgrdbclmntv1TIPOIVA_ARTICULO_FACTURA_LINEAPropertiesChange | prefijo+sufijo | Properties.OnChange = cxgrdbclmntv1TIPOIVA_ARTICULO_FACTURA_LINEAPropertiesChange
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 892 | PORCEN_IVA_FACTURA_LINEA -> PORCENTAJE_IVA_FACLIN | ctbPORCEN_IVA_FACTURA_LINEA | prefijo | object ctbPORCEN_IVA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 901 | PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA -> PRECIO_VENTA_CIVA_ARTICULO_FACLIN | ctbPRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA | prefijo | object ctbPRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 906 | PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEA -> PRECIO_VENTA_CIVA_ARTICULO_FACLIN | cxgrdbclmntv1PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = cxgrdbclmntv1PRECIOVENTA_CIVA_ARTICULO_FACTURA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 909 | TOTAL_FACTURA_LINEA -> TOTAL_FACLIN | ctbTOTAL_FACTURA_LINEA | prefijo | object ctbTOTAL_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 916 | TOTAL_FACTURASIVA_LINEA -> TOTAL_FAC_SIVA_FACLIN | ctbTOTAL_FACTURASIVA_LINEA | prefijo | object ctbTOTAL_FACTURASIVA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 920 | TOTAL_FACTURASIVA_LINEA -> TOTAL_FAC_SIVA_FACLIN | ctbTOTAL_FACTURASIVA_LINEAPropertiesEditValueChanged | prefijo+sufijo | Properties.OnEditValueChanged = ctbTOTAL_FACTURASIVA_LINEAPropertiesEditValueChanged
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 922 | FECHA_ENTREGA_FACTURA_LINEA -> FECHA_ENTREGA_FACLIN | ctbFECHA_ENTREGA_FACTURA_LINEA | prefijo | object ctbFECHA_ENTREGA_FACTURA_LINEA: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1133 | TOTAL_LIQUIDO_FACTURA -> TOTAL_LIQUIDO_FAC | curTOTAL_LIQUIDO_FACTURA | prefijo | object curTOTAL_LIQUIDO_FACTURA: TcxDBCurrencyEdit
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1182 | TOTAL_RETENCION_FACTURA -> TOTAL_RETENCION_FAC | curTOTAL_RETENCION_FACTURA | prefijo | object curTOTAL_RETENCION_FACTURA: TcxDBCurrencyEdit
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1207 | TOTAL_BASES_FACTURA -> TOTAL_BASES_FAC | curTOTAL_BASES_FACTURA | prefijo | object curTOTAL_BASES_FACTURA: TcxDBCurrencyEdit
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1254 | CODIGO_FORMAP -> CODIGO_FP_CFP | CODIGO_FORMAPAGO | sufijo | Properties.KeyFieldNames = 'CODIGO_FORMAPAGO'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1260 | CODIGO_FORMAP -> CODIGO_FP_CFP | CODIGO_FORMAPAGO | sufijo | FieldName = 'CODIGO_FORMAPAGO'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1266 | DESCRIPCION_FORMAP -> DESCRIPCION_FORMA_PAGO_CFP | DESCRIPCION_FORMAPAGO | sufijo | FieldName = 'DESCRIPCION_FORMAPAGO'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1626 | ESIRPF_IMP_INCL_ZONA_IVA_FACTURA -> ESIRPF_IMP_INCL_ZONA_IVA_FAC | chkESIRPF_IMP_INCL_ZONA_IVA_FACTURA | prefijo | object chkESIRPF_IMP_INCL_ZONA_IVA_FACTURA: TcxDBCheckBox
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1626 | ESIRPF_IMP_INCL_ZONA_IVA -> ESIRPF_IMP_INCL_IVA_IVAGRP | chkESIRPF_IMP_INCL_ZONA_IVA_FACTURA | prefijo+sufijo | object chkESIRPF_IMP_INCL_ZONA_IVA_FACTURA: TcxDBCheckBox
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1630 | ESIRPF_IMP_INCL_ZONA_IVA -> ESIRPF_IMP_INCL_IVA_IVAGRP | ESIRPF_IMP_INCL_ZONA_IVA_FACTURA | sufijo | DataBinding.DataField = 'ESIRPF_IMP_INCL_ZONA_IVA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1638 | ESVENTA_ACTIVO_FIJO_FACTURA -> ESVENTA_ACTIVO_FIJO_FAC | chkESVENTA_ACTIVO_FIJO_FACTURA | prefijo | object chkESVENTA_ACTIVO_FIJO_FACTURA: TcxDBCheckBox
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1770 | EUROS_RECIBO -> EUROS_RECIBO_REC | cxgrdbclmnRecibosEUROS_RECIBO | prefijo | Column = cxgrdbclmnRecibosEUROS_RECIBO
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1780 | NRO_FACTURA_RECIBO -> NUMERO_FAC_REC | cxgrdbclmnRecibosNRO_FACTURA_RECIBO | prefijo | object cxgrdbclmnRecibosNRO_FACTURA_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1780 | NRO_FACTURA -> NUMERO_FAC | cxgrdbclmnRecibosNRO_FACTURA_RECIBO | prefijo+sufijo | object cxgrdbclmnRecibosNRO_FACTURA_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1782 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_RECIBO | sufijo | DataBinding.FieldName = 'NRO_FACTURA_RECIBO'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1786 | SERIE_FACTURA_RECIBO -> SERIE_FAC_REC | cxgrdbclmnRecibosSERIE_FACTURA_RECIBO | prefijo | object cxgrdbclmnRecibosSERIE_FACTURA_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1786 | SERIE_FACTURA -> SERIE_FAC | cxgrdbclmnRecibosSERIE_FACTURA_RECIBO | prefijo+sufijo | object cxgrdbclmnRecibosSERIE_FACTURA_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1788 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_RECIBO | sufijo | DataBinding.FieldName = 'SERIE_FACTURA_RECIBO'
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1792 | NRO_PLAZO_RECIBO -> NUMERO_PLAZO_REC | cxgrdbclmnRecibosNRO_PLAZO_RECIBO | prefijo | object cxgrdbclmnRecibosNRO_PLAZO_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1797 | FORMA_PAGO_ORIGEN_RECIBO -> FORMA_PAGO_ORIGEN_RECIBO_REC | cxgrdbclmnRecibosFORMA_PAGO_ORIGEN_RECIBO | prefijo | object cxgrdbclmnRecibosFORMA_PAGO_ORIGEN_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1802 | FORMA_PAGO_DESCRIPCION_ORIGEN_RECIBO -> FORMA_PAGO_DESCRIPCION_ORIGEN_RECIBO_REC | cxgrdbclmnRecibosFORMA_PAGO_DESCRIPCION_ORIGEN_RECIBO | prefijo | object cxgrdbclmnRecibosFORMA_PAGO_DESCRIPCION_ORIGEN_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1807 | EUROS_RECIBO -> EUROS_RECIBO_REC | cxgrdbclmnRecibosEUROS_RECIBO | prefijo | object cxgrdbclmnRecibosEUROS_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1813 | STADO_RECIBO -> ESTADO_RECIBO_REC | cxgrdbclmnRecibosESTADO_RECIBO | prefijo | object cxgrdbclmnRecibosESTADO_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1818 | FECHA_EXPEDICION_RECIBO -> FECHA_EXPEDICION_RECIBO_REC | cxgrdbclmnRecibosFECHA_EXPEDICION_RECIBO | prefijo | object cxgrdbclmnRecibosFECHA_EXPEDICION_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1823 | FECHA_VENCIMIENTO_RECIBO -> FECHA_VENCIMIENTO_RECIBO_REC | cxgrdbclmnRecibosFECHA_VENCIMIENTO_RECIBO | prefijo | object cxgrdbclmnRecibosFECHA_VENCIMIENTO_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1828 | IBAN_CLIENTE_RECIBO -> IBAN_CLI_REC | cxgrdbclmnRecibosIBAN_CLIENTE_RECIBO | prefijo | object cxgrdbclmnRecibosIBAN_CLIENTE_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1828 | IBAN_CLIENTE -> IBAN_CLI | cxgrdbclmnRecibosIBAN_CLIENTE_RECIBO | prefijo+sufijo | object cxgrdbclmnRecibosIBAN_CLIENTE_RECIBO: TcxGridDBColumn
C:\DISCO_DURO\proyectos\Factuzam\src\Forms\inMtoFacturas.dfm | 1830 | IBAN_CLIENTE -> IBAN_CLI | IBAN_CLIENTE_RECIBO | sufijo | DataBinding.FieldName = 'IBAN_CLIENTE_RECIBO'
